order_id,product_id,quantity,unit_price
O00381,P0075,11.0,372800.0
O00382,P0069,10.0,200100.0
O00382,P0036,45.0,89500.0
O00383,P0058,43.0,387500.0
O00383,P0085,12.0,250200.0
O00384,P0112,45.0,336900.0
O00384,P0097,25.0,105100.0
O00385,P0119,44.0,92800.0
O00385,P0001,42.0,448300.0
O00386,P0050,26.0,380400.0
O00386,P0089,40.0,329400.0
O00386,P0045,,69200.0
O00387,P0042,11.0,179300.0
O00387,P0001,41.0,428700.0
O00388,P0131,39.0,286700.0
O00388,P0121,31.0,14200.0
O00389,P0005,32.0,481900.0
O00389,P0120,43.0,146800.0
O00390,P0069,41.0,168200.0
O00390,P0076,17.0,46100.0
O00391,P0026,46.0,248900.0
O00391,P0087,46.0,188400.0
O00392,P0137,-8.0,466300.0
O00392,P0123,6.0,195400.0
O00392,P0019,49.0,118900.0
O00393,P0074,15.0,116100.0
O00393,P0016,24.0,239000.0
O00393,P0111,7.0,38200.0
O00394,P0109,,471300.0
O00394,P0085,37.0,218300.0
O00395,P0050,26.0,338300.0
O00395,P0112,18.0,321700.0
O00396,P0049,,127500.0
O00396,P0134,25.0,361200.0
O00397,P0024,35.0,315600.0
O00397,P0043,21.0,53200.0
O00397,P0066,20.0,334300.0
O00398,P0014,40.0,240000.0
O00398,P0031,18.0,59200.0
O00399,P0085,17.0,233300.0
O00399,P0042,5.0,193600.0
O00399,P0002,49.0,
O00400,P0145,41.0,120700.0
O00400,P0055,50.0,
O00401,P0117,15.0,484800.0
O00401,P0082,35.0,258200.0
O00402,P0001,28.0,354200.0
O00402,P0135,43.0,401200.0
O00403,P0119,-9.0,78900.0
O00403,P0016,18.0,251800.0
O00404,P0127,5.0,131800.0
O00404,P0066,43.0,354000.0
O00405,P0132,27.0,
O00405,P0103,,336800.0
O00406,P0005,27.0,464100.0
O00406,P0049,45.0,126000.0
O00406,P0105,31.0,92100.0
O00407,P0031,17.0,74700.0
O00407,P0142,46.0,188400.0
O00408,P0079,14.0,467400.0
O00408,P0142,11.0,207800.0
O00408,P0024,6.0,286800.0
O00409,P0105,44.0,103900.0
O00409,P0127,43.0,127400.0
O00410,P0046,23.0,365900.0
O00410,P0097,15.0,90700.0
O00411,P0112,37.0,377200.0
O00411,P0141,31.0,43100.0
O00412,P0094,5.0,31300.0
O00412,P0115,41.0,163900.0
O00412,P0040,11.0,19800.0
O00413,P0019,18.0,129500.0
O00413,P0003,23.0,511100.0
O00413,P0009,15.0,356500.0
O00414,P0141,5.0,48900.0
O00414,P0022,13.0,227600.0
O00415,P0065,6.0,307400.0
O00415,P0020,36.0,205500.0
O00415,P0142,,178500.0
O00416,P0050,16.0,
O00416,P0012,22.0,387800.0
O00417,P0077,16.0,96800.0
O00417,P0112,25.0,331500.0
O00418,P0148,29.0,249500.0
O00418,P0045,48.0,82900.0
O00419,P0045,37.0,83400.0
O00419,P0012,41.0,455800.0
O00420,P0100,45.0,67100.0
O00420,P0021,20.0,32100.0
O00421,P0004,9.0,350800.0
O00421,P0093,29.0,146900.0
O00422,P0150,8.0,15800.0
O00422,P0148,21.0,278600.0
O00423,P0037,11.0,198500.0
O00423,P0007,14.0,328200.0
O00424,P0032,50.0,282600.0
O00424,P0106,43.0,405500.0
O00424,P0002,48.0,364600.0
O00425,P0141,23.0,54600.0
O00425,P0043,19.0,67000.0
O00426,P0019,26.0,134800.0
O00426,P0044,4.0,97300.0
O00427,P0016,23.0,245800.0
O00427,P0077,14.0,90600.0
O00428,P0112,24.0,324000.0
O00428,P0008,,219600.0
O00428,P0039,29.0,342100.0
O00429,P0080,1.0,426600.0
O00429,P0098,32.0,490500.0
O00430,P0122,31.0,333000.0
O00430,P0129,6.0,110500.0
O00430,P0066,34.0,331700.0
O00431,P0121,26.0,12200.0
O00431,P0091,48.0,177700.0
O00432,P0132,22.0,433900.0
O00432,P0114,30.0,227300.0
O00433,P0026,39.0,225900.0
O00433,P0067,30.0,53800.0
O00434,P0050,40.0,423300.0
O00434,P0130,38.0,282900.0
O00435,P0001,13.0,436800.0
O00435,P0144,43.0,35200.0
O00436,P0001,-43.0,389500.0
O00436,P0135,18.0,426200.0
O00437,P0060,43.0,267900.0
O00437,P0143,2.0,214100.0
O00438,P0085,10.0,264900.0
O00438,P0106,8.0,492400.0
O00439,P0057,27.0,26000.0
O00439,P0055,13.0,466000.0
O00440,P0085,18.0,212500.0
O00440,P0122,8.0,342000.0
O00440,P0006,49.0,287700.0
O00441,P0082,7.0,232600.0
O00441,P0028,,245900.0
O00441,P0067,28.0,45200.0
O00442,P0130,23.0,296300.0
O00442,P0047,5.0,196900.0
O00443,P0003,49.0,526800.0
O00443,P0056,20.0,392100.0
O00444,P0075,15.0,375200.0
O00444,P0134,,388600.0
O00444,P0045,31.0,72900.0
O00445,P0094,18.0,30600.0
O00445,P0113,-37.0,323900.0
O00446,P0114,10.0,
O00446,P0002,27.0,318800.0
O00447,P0012,30.0,362800.0
O00447,P0118,42.0,371000.0
O00448,P0101,11.0,80500.0
O00448,P0065,19.0,305500.0
O00449,P0091,2.0,142000.0
O00449,P0143,38.0,
O00450,P0093,32.0,176000.0
O00450,P0111,38.0,48600.0
O00451,P0068,14.0,27900.0
O00451,P0003,20.0,531600.0
O00452,P0111,-1.0,48700.0
O00452,P0055,15.0,445900.0
O00453,P0143,9.0,229000.0
O00453,P0026,16.0,224800.0
O00453,P0036,17.0,87000.0
O00454,P0102,22.0,193000.0
O00454,P0138,45.0,59000.0
O00454,P0083,21.0,37000.0
O00455,P0043,48.0,55900.0
O00455,P0138,7.0,69200.0
O00455,P0087,28.0,167300.0
O00456,P0144,1.0,37900.0
O00456,P0019,34.0,129800.0
O00457,P0138,18.0,73600.0
O00457,P0113,31.0,379200.0
O00458,P0128,16.0,90800.0
O00458,P0080,43.0,486600.0
O00459,P0062,33.0,115600.0
O00459,P0037,23.0,217100.0
O00460,P0025,34.0,12000.0
O00460,P0029,40.0,424600.0
O00460,P0117,11.0,437800.0
O00461,P0037,5.0,238000.0
O00461,P0137,-41.0,429300.0
O00462,P0140,19.0,
O00462,P0075,19.0,405800.0
O00463,P0108,36.0,314500.0
O00463,P0094,40.0,32300.0
O00464,P0050,4.0,360200.0
O00464,P0035,28.0,368600.0
O00465,P0006,42.0,269400.0
O00465,P0130,34.0,362600.0
O00466,P0016,8.0,237000.0
O00466,P0104,41.0,169800.0
O00466,P0046,25.0,455900.0
O00467,P0123,6.0,218900.0
O00467,P0022,27.0,219000.0
O00468,P0112,28.0,411600.0
O00468,P0027,,420300.0
O00468,P0080,44.0,466400.0
O00469,P0147,32.0,219100.0
O00469,P0005,,513500.0
O00470,P0103,3.0,297400.0
O00470,P0088,18.0,57800.0
O00471,P0093,13.0,143700.0
O00471,P0147,31.0,191200.0
O00472,P0126,12.0,200400.0
O00472,P0127,37.0,141700.0
O00472,P0044,36.0,82300.0
O00473,P0138,30.0,57800.0
O00473,P0099,17.0,184000.0
O00474,P0102,28.0,
O00474,P0036,29.0,90300.0
O00475,P0098,23.0,381400.0
O00475,P0005,9.0,462300.0
O00476,P0107,24.0,407400.0
O00476,P0131,36.0,314000.0
O00476,P0076,28.0,47000.0
O00477,P0099,19.0,175600.0
O00477,P0037,15.0,240800.0
O00478,P0149,39.0,93900.0
O00478,P0047,46.0,222500.0
O00479,P0067,44.0,54300.0
O00479,P0044,5.0,77500.0
O00480,P0147,18.0,
O00480,P0133,32.0,194500.0
O00481,P0084,13.0,21500.0
O00481,P0008,2.0,234800.0
O00482,P0104,5.0,185600.0
O00482,P0039,13.0,
O00483,P0054,-26.0,340900.0
O00483,P0084,43.0,22900.0
O00483,P0143,22.0,198600.0
O00484,P0033,12.0,372600.0
O00484,P0036,8.0,93800.0
O00485,P0136,42.0,354900.0
O00485,P0150,4.0,15100.0
O00486,P0096,50.0,165400.0
O00486,P0048,8.0,428800.0
O00487,P0134,21.0,399400.0
O00487,P0068,15.0,30200.0
O00488,P0052,26.0,442300.0
O00488,P0006,40.0,304400.0
O00488,P0128,27.0,93100.0
O00489,P0126,12.0,162000.0
O00489,P0012,9.0,445800.0
O00489,P0106,28.0,445100.0
O00490,P0028,4.0,222000.0
O00490,P0090,26.0,400200.0
O00490,P0096,49.0,160400.0
O00491,P0138,9.0,76400.0
O00491,P0072,-25.0,200100.0
O00492,P0039,26.0,305600.0
O00492,P0071,43.0,367600.0
O00493,P0032,10.0,343400.0
O00493,P0140,43.0,140400.0
O00494,P0033,33.0,465300.0
O00494,P0022,-20.0,223500.0
O00495,P0108,27.0,389300.0
O00495,P0064,11.0,
O00496,P0113,29.0,398100.0
O00496,P0108,23.0,394900.0
O00496,P0101,24.0,68800.0
O00497,P0150,21.0,15400.0
O00497,P0054,16.0,320300.0
O00498,P0085,27.0,222900.0
O00498,P0094,2.0,31700.0
O00499,P0135,7.0,342400.0
O00499,P0089,26.0,350400.0
O00500,P0150,6.0,15600.0
O00500,P0131,2.0,321400.0
O00501,P0002,38.0,337900.0
O00501,P0007,12.0,330600.0
O00502,P0112,44.0,332200.0
O00502,P0014,9.0,261600.0
O00503,P0065,1.0,367500.0
O00503,P0077,14.0,72000.0
O00504,P0099,17.0,183800.0
O00504,P0081,7.0,473600.0
O00505,P0039,6.0,338000.0
O00505,P0005,49.0,520400.0
O00506,P0058,25.0,455000.0
O00506,P0077,34.0,89600.0
O00507,P0043,48.0,64800.0
O00507,P0096,34.0,174600.0
O00507,P0099,10.0,158200.0
O00508,P0043,,51800.0
O00508,P0056,50.0,325600.0
O00508,P0063,37.0,209700.0
O00509,P0026,30.0,
O00509,P0053,14.0,134400.0
O00509,P0124,12.0,
O00510,P0134,31.0,370500.0
O00510,P0039,31.0,341700.0
O00510,P0057,50.0,28600.0
O00511,P0002,21.0,351000.0
O00511,P0092,15.0,399300.0
O00512,P0051,15.0,394600.0
O00512,P0001,18.0,385700.0
O00513,P0121,28.0,14300.0
O00513,P0070,27.0,298900.0
O00514,P0106,13.0,401100.0
O00514,P0093,18.0,154800.0
O00514,P0062,35.0,128400.0
O00515,P0087,,203200.0
O00515,P0143,6.0,205900.0
O00516,P0099,23.0,162400.0
O00516,P0014,8.0,314900.0
O00517,P0067,34.0,52800.0
O00517,P0056,12.0,308200.0
O00518,P0138,30.0,77700.0
O00518,P0092,34.0,
O00518,P0049,45.0,138000.0
O00519,P0084,49.0,21800.0
O00519,P0141,30.0,47800.0
O00520,P0056,49.0,363200.0
O00520,P0123,31.0,212900.0
O00521,P0026,47.0,254800.0
O00521,P0012,21.0,357800.0
O00522,P0024,25.0,286300.0
O00522,P0137,4.0,490100.0
O00523,P0135,36.0,407200.0
O00523,P0080,31.0,387000.0
O00523,P0050,5.0,340700.0
O00524,P0022,,208900.0
O00524,P0040,9.0,15200.0
O00524,P0083,8.0,36300.0
O00525,P0018,30.0,197300.0
O00525,P0135,13.0,327400.0
O00526,P0094,18.0,36200.0
O00526,P0096,,157000.0
O00526,P0131,12.0,323700.0
O00527,P0055,38.0,493500.0
O00527,P0082,27.0,290800.0
O00528,P0041,20.0,463500.0
O00528,P0134,3.0,455300.0
O00529,P0059,,376600.0
O00529,P0042,10.0,
O00530,P0062,17.0,117600.0
O00530,P0019,45.0,123600.0
O00531,P0121,1.0,13300.0
O00531,P0001,-39.0,363100.0
O00532,P0136,44.0,326400.0
O00532,P0106,46.0,480700.0
O00533,P0050,42.0,400000.0
O00533,P0115,15.0,154900.0
O00534,P0042,24.0,209500.0
O00534,P0010,35.0,183800.0
O00535,P0039,23.0,307600.0
O00535,P0142,14.0,195100.0
O00536,P0072,8.0,183500.0
O00536,P0052,17.0,522500.0
O00537,P0047,22.0,231800.0
O00537,P0102,4.0,204900.0
O00538,P0028,3.0,240700.0
O00538,P0123,48.0,254600.0
O00538,P0044,35.0,
O00539,P0112,12.0,388100.0
O00539,P0063,50.0,202100.0
O00540,P0101,44.0,69100.0
O00540,P0045,45.0,84700.0
O00541,P0144,23.0,28800.0
O00541,P0057,19.0,22100.0
O00541,P0138,39.0,77500.0
O00542,P0111,8.0,45400.0
O00542,P0069,20.0,182800.0
O00543,P0066,9.0,330900.0
O00543,P0005,14.0,496000.0
O00544,P0051,30.0,465200.0
O00544,P0029,36.0,411200.0
O00545,P0080,28.0,404900.0
O00545,P0045,38.0,69400.0
O00546,P0015,17.0,366600.0
O00546,P0123,41.0,204400.0
O00547,P0053,32.0,123400.0
O00547,P0062,15.0,125800.0
O00548,P0148,1.0,272300.0
O00548,P0048,22.0,416700.0
O00548,P0096,18.0,159500.0
O00549,P0028,17.0,219300.0
O00549,P0146,47.0,366700.0
O00549,P0059,32.0,484800.0
O00550,P0014,26.0,262400.0
O00550,P0063,15.0,223400.0
O00551,P0036,-20.0,88100.0
O00551,P0083,23.0,42100.0
O00552,P0106,19.0,438500.0
O00552,P0059,43.0,407600.0
O00553,P0114,24.0,238900.0
O00553,P0067,15.0,50800.0
O00553,P0146,41.0,
O00554,P0018,-27.0,165300.0
O00554,P0076,11.0,
O00555,P0092,3.0,344600.0
O00555,P0123,47.0,221300.0
O00556,P0114,28.0,205300.0
O00556,P0121,40.0,15600.0
O00556,P0101,9.0,72800.0
O00557,P0039,8.0,290400.0
O00557,P0034,8.0,332100.0
O00558,P0123,35.0,231600.0
O00558,P0041,41.0,508500.0
O00559,P0010,28.0,222600.0
O00559,P0071,34.0,412600.0
O00560,P0138,12.0,57900.0
O00560,P0019,43.0,112800.0
O00561,P0009,,318300.0
O00561,P0003,11.0,421100.0
O00562,P0044,,92500.0
O00562,P0033,19.0,465800.0
O00563,P0011,39.0,48200.0
O00563,P0145,48.0,133500.0
O00564,P0042,12.0,164300.0
O00564,P0142,17.0,202600.0
O00565,P0136,9.0,330800.0
O00565,P0045,34.0,81200.0
O00566,P0052,12.0,487500.0
O00566,P0095,9.0,281000.0
O00567,P0113,44.0,318200.0
O00567,P0019,,137100.0
O00568,P0096,21.0,145100.0
O00568,P0009,14.0,397100.0
O00569,P0037,,194300.0
O00569,P0101,9.0,84500.0
O00569,P0126,10.0,167200.0
O00570,P0053,13.0,
O00570,P0032,4.0,306300.0
O00571,P0095,4.0,
O00571,P0019,33.0,133600.0
O00572,P0040,25.0,15200.0
O00572,P0006,26.0,
O00572,P0061,44.0,470900.0
O00573,P0061,36.0,392000.0
O00573,P0082,12.0,242000.0
O00574,P0060,33.0,281300.0
O00574,P0068,40.0,29900.0
O00574,P0042,9.0,167000.0
O00575,P0014,33.0,317400.0
O00575,P0103,25.0,266900.0
O00575,P0019,,114600.0
O00576,P0150,17.0,17400.0
O00576,P0043,4.0,49900.0
O00577,P0082,5.0,287500.0
O00577,P0119,26.0,87200.0
O00578,P0032,,289500.0
O00578,P0049,28.0,114300.0
O00579,P0117,6.0,374600.0
O00579,P0074,34.0,126900.0
O00580,P0126,-7.0,
O00580,P0116,42.0,390400.0
O00581,P0145,27.0,119400.0
O00581,P0042,19.0,171500.0
O00582,P0026,18.0,238600.0
O00582,P0103,47.0,315500.0
O00583,P0132,17.0,438900.0
O00583,P0076,41.0,39900.0
O00584,P0099,,158800.0
O00584,P0046,4.0,404800.0
O00585,P0084,7.0,22600.0
O00585,P0015,8.0,344800.0
O00585,P0033,30.0,407900.0
O00586,P0052,42.0,446800.0
O00586,P0132,38.0,404800.0
O00587,P0147,28.0,215900.0
O00587,P0114,25.0,254300.0
O00588,P0033,9.0,476400.0
O00588,P0015,24.0,348900.0
O00589,P0020,13.0,272900.0
O00589,P0124,46.0,228100.0
O00590,P0092,,384800.0
O00590,P0093,7.0,176800.0
O00591,P0138,10.0,60600.0
O00591,P0018,14.0,184800.0
O00592,P0028,1.0,264200.0
O00592,P0123,24.0,235000.0
O00593,P0073,43.0,67900.0
O00593,P0131,23.0,309500.0
O00594,P0030,48.0,178500.0
O00594,P0024,,308500.0
O00594,P0076,8.0,47900.0
O00595,P0116,2.0,440900.0
O00595,P0123,-19.0,
O00596,P0148,19.0,302400.0
O00596,P0045,23.0,75800.0
O00597,P0120,30.0,142700.0
O00597,P0001,2.0,370600.0
O00598,P0059,35.0,414300.0
O00598,P0078,49.0,443200.0
O00599,P0016,41.0,252000.0
O00599,P0030,41.0,159900.0
O00600,P0056,39.0,397600.0
O00600,P0124,33.0,210900.0
O00601,P0023,32.0,174300.0
O00601,P0100,3.0,80100.0
O00602,P0149,19.0,75200.0
O00602,P0108,42.0,303000.0
O00603,P0034,31.0,272400.0
O00603,P0078,6.0,
O00603,P0026,24.0,207800.0
O00604,P0014,49.0,247100.0
O00604,P0129,29.0,106900.0
O00605,P0132,48.0,406400.0
O00605,P0129,35.0,111100.0
O00605,P0067,40.0,53100.0
O00606,P0049,19.0,152500.0
O00606,P0051,35.0,472600.0
O00607,P0117,-17.0,373300.0
O00607,P0080,6.0,403600.0
O00608,P0017,3.0,298900.0
O00608,P0148,33.0,312500.0
O00609,P0131,23.0,329700.0
O00609,P0067,26.0,
O00609,P0124,45.0,204100.0
O00610,P0079,1.0,
O00610,P0011,1.0,63000.0
O00611,P0073,3.0,53300.0
O00611,P0132,17.0,357200.0
O00612,P0053,22.0,133500.0
O00612,P0089,37.0,335300.0
O00613,P0070,10.0,326100.0
O00613,P0052,8.0,434500.0
O00614,P0044,-16.0,94800.0
O00614,P0050,19.0,323200.0
O00614,P0071,8.0,424600.0
O00615,P0037,,245200.0
O00615,P0063,47.0,225400.0
O00616,P0050,22.0,408400.0
O00616,P0020,8.0,228300.0
O00617,P0026,41.0,240700.0
O00617,P0013,35.0,
O00618,P0020,33.0,248500.0
O00618,P0045,47.0,82000.0
O00619,P0137,24.0,392500.0
O00619,P0008,44.0,273900.0
O00620,P0005,10.0,517100.0
O00620,P0036,39.0,88900.0
O00621,P0114,46.0,204400.0
O00621,P0043,31.0,65900.0
O00622,P0004,5.0,375800.0
O00622,P0019,7.0,117700.0
O00623,P0136,40.0,269800.0
O00623,P0090,15.0,443400.0
O00624,P0067,13.0,44600.0
O00624,P0103,38.0,340900.0
O00625,P0112,45.0,324400.0
O00625,P0086,34.0,115200.0
O00625,P0009,47.0,375800.0
O00626,P0018,5.0,190800.0
O00626,P0078,15.0,412300.0
O00626,P0056,21.0,378800.0
O00627,P0065,38.0,355900.0
O00627,P0140,6.0,132100.0
O00627,P0034,33.0,276200.0
O00628,P0106,15.0,473500.0
O00628,P0015,21.0,377100.0
O00629,P0022,46.0,221300.0
O00629,P0111,50.0,
O00629,P0029,6.0,391900.0
O00630,P0068,50.0,24900.0
O00630,P0002,6.0,331400.0
O00631,P0084,44.0,24200.0
O00631,P0068,35.0,28100.0
O00632,P0071,,423300.0
O00632,P0028,10.0,287500.0
O00633,P0097,22.0,88900.0
O00633,P0129,50.0,138200.0
O00633,P0001,35.0,436700.0
O00634,P0132,47.0,374500.0
O00634,P0004,47.0,310600.0
O00635,P0030,39.0,168500.0
O00635,P0032,43.0,352400.0
O00636,P0059,17.0,
O00636,P0036,11.0,90000.0
O00637,P0118,8.0,
O00637,P0051,41.0,379900.0
O00638,P0108,26.0,341600.0
O00638,P0007,20.0,414800.0
O00639,P0077,,92300.0
O00639,P0130,17.0,338900.0
O00640,P0068,32.0,29100.0
O00640,P0145,24.0,107700.0
O00640,P0094,22.0,29500.0
O00641,P0033,47.0,408800.0
O00641,P0079,48.0,479800.0
O00642,P0146,6.0,352700.0
O00642,P0113,2.0,373700.0
O00643,P0006,37.0,310900.0
O00643,P0040,19.0,15000.0
O00644,P0093,43.0,171200.0
O00644,P0019,34.0,113600.0
O00645,P0035,43.0,305300.0
O00645,P0023,,154700.0
O00646,P0092,16.0,387500.0
O00646,P0028,40.0,239300.0
O00646,P0077,47.0,74800.0
O00647,P0079,33.0,433200.0
O00647,P0004,22.0,392600.0
O00647,P0052,46.0,456800.0
O00648,P0016,8.0,214800.0
O00648,P0077,43.0,77100.0
O00649,P0088,18.0,56800.0
O00649,P0133,19.0,182100.0
O00650,P0004,32.0,312700.0
O00650,P0043,3.0,
O00651,P0085,39.0,261100.0
O00651,P0048,36.0,
O00652,P0146,5.0,361300.0
O00652,P0052,32.0,521400.0
O00653,P0090,12.0,431800.0
O00653,P0122,34.0,413900.0
O00654,P0011,10.0,62400.0
O00654,P0007,26.0,
O00655,P0011,10.0,56100.0
O00655,P0033,20.0,395300.0
O00656,P0013,18.0,113400.0
O00656,P0063,9.0,215300.0
O00656,P0117,13.0,457400.0
O00657,P0025,47.0,10500.0
O00657,P0089,24.0,352100.0
O00658,P0085,33.0,221100.0
O00658,P0005,37.0,453100.0
O00659,P0126,,169900.0
O00659,P0115,35.0,
O00660,P0096,29.0,157800.0
O00660,P0121,11.0,11800.0
O00661,P0076,20.0,43400.0
O00661,P0150,46.0,18100.0
O00661,P0088,50.0,53800.0
O00662,P0143,2.0,242700.0
O00662,P0103,50.0,314100.0
O00662,P0004,20.0,358400.0
O00663,P0047,31.0,222100.0
O00663,P0003,49.0,532500.0
O00664,P0099,48.0,184500.0
O00664,P0035,24.0,
O00664,P0064,49.0,95000.0
O00665,P0084,43.0,22100.0
O00665,P0017,47.0,341700.0
O00666,P0080,10.0,389500.0
O00666,P0139,22.0,350300.0
O00667,P0098,38.0,406900.0
O00667,P0052,17.0,428200.0
O00667,P0127,21.0,140700.0
O00668,P0017,34.0,310200.0
O00668,P0079,17.0,462100.0
O00668,P0112,33.0,416300.0
O00669,P0018,19.0,181100.0
O00669,P0126,45.0,207700.0
O00670,P0086,36.0,119100.0
O00670,P0013,16.0,98400.0
O00671,P0130,42.0,282500.0
O00671,P0106,35.0,407700.0
O00672,P0134,32.0,453100.0
O00672,P0132,25.0,365700.0
O00673,P0013,15.0,114400.0
O00673,P0020,5.0,228800.0
O00674,P0106,,487700.0
O00674,P0006,2.0,280000.0
O00675,P0091,9.0,154700.0
O00675,P0085,47.0,263800.0
O00676,P0143,19.0,256300.0
O00676,P0064,33.0,105300.0
O00676,P0091,28.0,144200.0
O00677,P0047,1.0,197400.0
O00677,P0083,47.0,32000.0
O00678,P0034,23.0,290200.0
O00678,P0085,40.0,245500.0
O00679,P0132,32.0,389900.0
O00679,P0109,23.0,448300.0
O00680,P0056,48.0,339300.0
O00680,P0057,48.0,22600.0
O00681,P0122,7.0,368900.0
O00681,P0016,12.0,236500.0
O00682,P0116,-16.0,399500.0
O00682,P0145,13.0,116100.0
O00683,P0088,49.0,47700.0
O00683,P0072,9.0,169400.0
O00683,P0098,2.0,497600.0
O00684,P0122,4.0,367900.0
O00684,P0110,40.0,331800.0
O00685,P0101,,84700.0
O00685,P0007,,358000.0
O00685,P0068,2.0,27700.0
O00686,P0146,38.0,418000.0
O00686,P0097,26.0,86200.0
O00686,P0023,8.0,
O00687,P0070,22.0,282900.0
O00687,P0134,36.0,437400.0
O00688,P0100,27.0,64600.0
O00688,P0058,25.0,447000.0
O00689,P0132,24.0,403200.0
O00689,P0131,41.0,337400.0
O00690,P0016,18.0,219400.0
O00690,P0141,21.0,49100.0
O00691,P0075,47.0,390600.0
O00691,P0073,6.0,61600.0
O00692,P0123,40.0,218400.0
O00692,P0030,11.0,185200.0
O00693,P0010,1.0,184100.0
O00693,P0082,34.0,310100.0
O00694,P0055,16.0,485300.0
O00694,P0013,13.0,104600.0
O00694,P0136,49.0,
O00695,P0121,29.0,12000.0
O00695,P0067,2.0,53300.0
O00696,P0133,43.0,225500.0
O00696,P0124,8.0,247000.0
O00696,P0055,16.0,458400.0
O00697,P0121,27.0,13100.0
O00697,P0032,7.0,355100.0
O00698,P0138,14.0,72100.0
O00698,P0139,20.0,437600.0
O00699,P0150,41.0,18600.0
O00699,P0049,38.0,144800.0
O00700,P0029,43.0,437700.0
O00700,P0126,49.0,174500.0
O00701,P0091,,169700.0
O00701,P0127,3.0,145900.0
O00702,P0023,8.0,155500.0
O00702,P0012,24.0,360700.0
O00703,P0150,15.0,14000.0
O00703,P0075,20.0,431800.0
O00704,P0010,45.0,191000.0
O00704,P0014,4.0,246700.0
O00704,P0085,22.0,242400.0
O00705,P0120,38.0,187900.0
O00705,P0059,31.0,414700.0
O00706,P0108,6.0,349800.0
O00706,P0059,6.0,411900.0
O00706,P0043,47.0,65200.0
O00707,P0031,32.0,67400.0
O00707,P0123,40.0,250000.0
O00708,P0080,23.0,481500.0
O00708,P0119,17.0,
O00708,P0136,17.0,313800.0
O00709,P0107,11.0,462000.0
O00709,P0006,29.0,304500.0
O00710,P0142,27.0,175700.0
O00710,P0052,17.0,412000.0
O00711,P0137,9.0,489100.0
O00711,P0018,30.0,202600.0
O00712,P0121,9.0,14700.0
O00712,P0105,23.0,107200.0
O00713,P0112,27.0,391600.0
O00713,P0087,22.0,199600.0
O00713,P0148,36.0,259200.0
O00714,P0007,48.0,347600.0
O00714,P0024,10.0,302800.0
O00715,P0022,38.0,209300.0
O00715,P0061,45.0,499800.0
O00716,P0101,,81700.0
O00716,P0108,46.0,385700.0
O00717,P0095,37.0,257500.0
O00717,P0120,35.0,148900.0
O00718,P0024,9.0,312300.0
O00718,P0144,20.0,37300.0
O00719,P0059,28.0,457000.0
O00719,P0031,8.0,75000.0
O00720,P0065,27.0,311000.0
O00720,P0075,28.0,495700.0
O00721,P0145,35.0,109900.0
O00721,P0140,36.0,119100.0
O00722,P0041,19.0,414900.0
O00722,P0034,28.0,337700.0
O00723,P0089,50.0,306900.0
O00723,P0024,40.0,267200.0
O00724,P0047,9.0,254300.0
O00724,P0036,12.0,81700.0
O00725,P0131,33.0,320600.0
O00725,P0093,,176000.0
O00725,P0024,48.0,300500.0
O00726,P0142,1.0,193800.0
O00726,P0098,32.0,469700.0
O00726,P0011,25.0,51000.0
O00727,P0043,44.0,
O00727,P0115,10.0,170100.0
O00728,P0024,27.0,282200.0
O00728,P0135,12.0,329200.0
O00729,P0146,16.0,385500.0
O00729,P0084,41.0,20100.0
O00729,P0070,28.0,339700.0
O00730,P0068,9.0,29800.0
O00730,P0141,42.0,49800.0
O00731,P0100,28.0,66500.0
O00731,P0088,28.0,56200.0
O00732,P0103,40.0,322400.0
O00732,P0043,50.0,59900.0
O00733,P0015,40.0,418800.0
O00733,P0137,35.0,384000.0
O00734,P0004,34.0,363900.0
O00734,P0079,43.0,
O00735,P0027,-12.0,488600.0
O00735,P0077,22.0,73800.0
O00736,P0113,40.0,352300.0
O00736,P0147,19.0,241500.0
O00737,P0118,29.0,396800.0
O00737,P0146,35.0,378700.0
O00738,P0111,46.0,48500.0
O00738,P0017,10.0,285800.0
O00739,P0131,23.0,335900.0
O00739,P0139,31.0,362600.0
O00740,P0138,4.0,64700.0
O00740,P0116,28.0,460200.0
O00741,P0035,40.0,
O00741,P0021,31.0,32500.0
O00742,P0137,3.0,455600.0
O00742,P0078,37.0,473300.0
O00743,P0132,28.0,334000.0
O00743,P0077,35.0,94300.0
O00744,P0022,14.0,216200.0
O00744,P0149,9.0,78400.0
O00745,P0120,34.0,158400.0
O00745,P0085,31.0,248100.0
O00746,P0113,26.0,352800.0
O00746,P0128,38.0,95400.0
O00746,P0130,-38.0,372700.0
O00747,P0128,42.0,93300.0
O00747,P0018,16.0,181100.0
O00748,P0024,23.0,277300.0
O00748,P0044,43.0,91000.0
O00749,P0051,34.0,389600.0
O00749,P0091,18.0,161800.0
O00749,P0004,32.0,371000.0
O00750,P0120,30.0,
O00750,P0013,10.0,112400.0
O00751,P0047,37.0,240200.0
O00751,P0066,21.0,318200.0
O00751,P0112,33.0,325700.0
O00752,P0084,13.0,25200.0
O00752,P0003,28.0,457900.0
O00752,P0142,27.0,212000.0
O00753,P0146,12.0,343600.0
O00753,P0065,32.0,389800.0
O00754,P0056,48.0,310800.0
O00754,P0014,17.0,298800.0
O00755,P0039,20.0,291400.0
O00755,P0080,31.0,480200.0
O00755,P0102,41.0,185200.0
O00756,P0138,38.0,73600.0
O00756,P0090,12.0,429100.0
